Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_For,Age,TotalSpent,Living_With,Children,Family_Size,Is_Parent,generation
Graduate,46904.0,1,1,20,153.0,4.0,56.0,0.0,9.0,31.0,4,5,1,4,8,False,False,0,False,False,False,False,86400000000000000,55,253.0,Alone,2,3,True,Gen-X
Graduate,49094.0,0,1,6,376.0,0.0,38.0,11.0,8.0,69.0,5,6,3,6,6,False,False,0,False,False,False,False,69638400000000000,49,502.0,Partner,1,3,True,Gen-X
Graduate,36075.0,1,0,54,46.0,0.0,30.0,12.0,1.0,30.0,1,2,0,4,6,False,False,0,False,False,False,False,38880000000000000,39,119.0,Partner,1,3,True,Millenials
Undergraduate,60839.0,1,1,72,600.0,21.0,128.0,223.0,150.0,128.0,13,2,2,12,8,False,False,0,False,False,False,False,71712000000000000,43,1250.0,Partner,2,4,True,Gen-X
Graduate,77298.0,0,1,46,425.0,115.0,292.0,23.0,35.0,79.0,1,6,6,11,3,False,False,0,False,False,False,False,57283200000000000,43,969.0,Partner,1,3,True,Gen-X
Graduate,34026.0,1,1,11,18.0,6.0,15.0,12.0,8.0,17.0,3,2,1,3,5,False,False,0,False,False,False,False,49852800000000000,72,76.0,Partner,2,4,True,Boomers1
Postgraduate,48918.0,1,1,21,52.0,0.0,9.0,0.0,0.0,1.0,2,1,0,4,4,False,False,0,False,False,False,False,172800000000000,59,62.0,Alone,2,3,True,Boomers2
Undergraduate,82122.0,0,0,89,734.0,22.0,350.0,151.0,25.0,100.0,1,3,9,13,1,False,False,1,False,False,False,False,41299200000000000,60,1382.0,Partner,0,2,False,Boomers2
Graduate,37697.0,1,0,82,34.0,6.0,21.0,11.0,4.0,8.0,1,2,1,3,6,False,False,0,False,False,False,False,13564800000000000,46,84.0,Alone,1,2,True,Gen-X
Graduate,34074.0,1,1,69,135.0,1.0,41.0,10.0,1.0,67.0,5,3,3,3,6,True,False,0,False,False,False,False,44150400000000000,70,255.0,Partner,2,4,True,Boomers1
Postgraduate,28520.0,1,1,55,11.0,0.0,10.0,0.0,2.0,20.0,1,1,1,2,6,False,False,0,False,False,False,False,46656000000000000,62,43.0,Partner,2,4,True,Boomers2
Graduate,62535.0,0,1,13,163.0,48.0,90.0,0.0,45.0,52.0,1,3,2,8,3,False,False,0,False,False,False,False,54950400000000000,67,398.0,Alone,1,2,True,Boomers2
Postgraduate,36273.0,1,0,80,29.0,3.0,30.0,3.0,2.0,9.0,2,3,0,3,6,False,False,0,False,False,False,False,20217600000000000,45,76.0,Alone,1,2,True,Gen-X
Graduate,63404.0,0,2,97,734.0,26.0,70.0,11.0,44.0,17.0,2,6,3,4,4,False,False,0,True,False,False,False,15811200000000000,58,902.0,Partner,2,4,True,Boomers2
Undergraduate,75774.0,1,0,27,340.0,21.0,134.0,258.0,14.0,56.0,1,7,5,8,4,False,False,0,False,False,False,False,26265600000000000,41,823.0,Partner,1,3,True,Millenials
Graduate,78416.0,0,1,99,453.0,38.0,279.0,188.0,38.0,183.0,2,7,7,10,3,False,False,0,False,False,False,False,13996800000000000,46,1179.0,Partner,1,3,True,Gen-X
Graduate,75702.0,0,1,87,1073.0,0.0,629.0,145.0,37.0,37.0,1,10,5,13,6,False,False,1,False,False,False,False,67651200000000000,48,1921.0,Partner,1,3,True,Gen-X
Postgraduate,59385.0,1,1,85,135.0,0.0,10.0,0.0,4.0,36.0,2,3,1,4,5,False,False,0,False,False,False,False,50716800000000000,71,185.0,Partner,2,4,True,Boomers1
Graduate,37070.0,1,1,30,231.0,7.0,137.0,4.0,15.0,39.0,9,5,1,8,7,False,False,0,False,False,False,True,54086400000000000,56,433.0,Alone,2,3,True,Gen-X
Graduate,44689.0,1,1,82,18.0,0.0,5.0,0.0,0.0,11.0,2,1,1,2,7,True,False,0,False,False,False,False,5702400000000000,71,34.0,Partner,2,4,True,Boomers1
Graduate,53977.0,0,1,21,620.0,16.0,165.0,0.0,24.0,82.0,5,5,5,12,5,False,False,0,False,False,False,False,42076800000000000,64,907.0,Partner,1,3,True,Boomers2
Graduate,18701.0,1,1,95,12.0,4.0,2.0,10.0,6.0,10.0,4,2,0,4,5,False,False,0,False,False,False,False,52617600000000000,58,44.0,Alone,2,3,True,Boomers2
Graduate,90369.0,0,0,2,292.0,51.0,981.0,224.0,23.0,17.0,1,4,6,6,1,False,False,0,False,False,False,True,19180800000000000,66,1588.0,Partner,0,2,False,Boomers2
Postgraduate,63159.0,0,0,74,965.0,34.0,586.0,89.0,86.0,37.0,1,3,5,8,3,True,False,0,False,False,False,False,81129600000000000,48,1797.0,Alone,0,1,False,Gen-X
Graduate,37758.0,1,1,49,27.0,2.0,10.0,0.0,0.0,1.0,2,1,0,3,8,False,False,0,False,False,False,False,83808000000000000,56,40.0,Partner,2,4,True,Gen-X
Postgraduate,46757.0,0,1,71,777.0,30.0,163.0,0.0,51.0,122.0,6,4,4,7,9,False,False,0,False,False,False,False,64800000000000000,59,1143.0,Alone,1,2,True,Boomers2
Postgraduate,79734.0,0,0,72,572.0,8.0,232.0,23.0,62.0,17.0,1,4,3,6,1,False,False,0,True,False,False,False,13910400000000000,53,914.0,Partner,0,2,False,Gen-X
Graduate,63207.0,0,0,68,438.0,169.0,565.0,91.0,169.0,70.0,1,2,3,6,7,False,False,0,True,False,False,False,59184000000000000,30,1502.0,Partner,0,2,False,Millenials
Graduate,72071.0,0,1,4,531.0,69.0,300.0,150.0,138.0,150.0,3,5,4,8,2,False,False,0,False,False,False,False,57024000000000000,68,1338.0,Alone,1,2,True,Boomers1
Postgraduate,21840.0,1,0,80,17.0,0.0,9.0,0.0,0.0,1.0,1,1,0,3,9,False,False,0,False,False,False,False,43459200000000000,39,27.0,Partner,1,3,True,Millenials
Undergraduate,58582.0,0,1,15,402.0,35.0,106.0,101.0,77.0,42.0,2,9,2,9,5,False,True,0,False,False,False,False,37497600000000000,40,763.0,Partner,1,3,True,Millenials
Graduate,72282.0,0,0,70,503.0,27.0,419.0,90.0,139.0,153.0,1,5,7,9,7,False,False,0,False,False,False,True,43632000000000000,71,1331.0,Alone,0,1,False,Boomers1
Graduate,50387.0,0,2,91,369.0,9.0,87.0,12.0,14.0,34.0,3,6,2,8,5,False,False,0,False,False,False,False,39916800000000000,66,525.0,Partner,2,4,True,Boomers2
Postgraduate,32583.0,1,1,10,5.0,0.0,3.0,0.0,0.0,1.0,1,1,0,2,7,False,False,0,False,False,False,False,15033600000000000,61,9.0,Partner,2,4,True,Boomers2
Graduate,62568.0,0,1,99,362.0,17.0,398.0,80.0,35.0,61.0,3,5,3,5,4,False,False,0,True,False,False,False,13392000000000000,60,953.0,Partner,1,3,True,Boomers2
Postgraduate,44635.0,1,1,25,56.0,0.0,9.0,0.0,0.0,3.0,2,2,0,3,7,False,False,0,False,False,False,False,33782400000000000,51,68.0,Alone,2,3,True,Gen-X
Postgraduate,33316.0,1,1,34,79.0,1.0,31.0,4.0,4.0,12.0,3,2,1,4,6,False,False,0,False,False,False,False,52272000000000000,51,131.0,Alone,2,3,True,Gen-X
Graduate,63967.0,0,1,57,387.0,84.0,141.0,73.0,35.0,162.0,3,4,4,12,2,False,False,0,False,False,False,False,39225600000000000,54,882.0,Partner,1,3,True,Gen-X
Undergraduate,52513.0,0,0,84,367.0,17.0,241.0,104.0,188.0,232.0,2,9,5,9,7,False,False,0,False,False,False,False,83894400000000000,44,1149.0,Partner,0,2,False,Gen-X
Graduate,25293.0,1,0,51,15.0,0.0,11.0,0.0,2.0,9.0,1,1,1,2,8,False,False,0,False,False,False,False,38620800000000000,53,37.0,Partner,1,3,True,Gen-X
Postgraduate,54111.0,0,1,97,267.0,6.0,54.0,8.0,3.0,50.0,2,5,2,6,5,False,False,0,False,False,False,False,40435200000000000,57,388.0,Alone,1,2,True,Gen-X
Graduate,78394.0,0,0,13,298.0,27.0,697.0,216.0,24.0,166.0,1,4,6,5,2,False,False,0,False,False,False,True,56937600000000000,36,1428.0,Partner,0,2,False,Millenials
Postgraduate,22669.0,1,0,30,16.0,14.0,36.0,37.0,22.0,48.0,3,4,1,2,9,False,False,0,False,False,False,True,48643200000000000,47,173.0,Partner,1,3,True,Gen-X
Graduate,29236.0,1,0,30,37.0,4.0,24.0,16.0,9.0,9.0,2,4,0,3,9,False,False,0,False,False,False,False,41731200000000000,35,99.0,Alone,1,2,True,Millenials
Graduate,44911.0,0,1,11,159.0,0.0,22.0,2.0,1.0,31.0,3,4,1,4,7,False,False,0,False,False,False,False,54518400000000000,63,215.0,Partner,1,3,True,Boomers2
Postgraduate,54693.0,0,1,72,686.0,17.0,142.0,23.0,26.0,35.0,8,6,4,13,6,False,False,0,False,False,False,False,56764800000000000,60,929.0,Partner,1,3,True,Boomers2
Graduate,48186.0,1,0,39,97.0,3.0,66.0,12.0,7.0,34.0,3,4,1,4,7,False,False,0,False,False,False,False,22550400000000000,48,219.0,Partner,1,3,True,Gen-X
Graduate,54809.0,1,1,0,63.0,6.0,57.0,13.0,13.0,22.0,4,2,1,5,4,False,False,0,False,False,False,True,33868800000000000,45,174.0,Partner,2,4,True,Gen-X
Graduate,41580.0,1,1,15,56.0,5.0,24.0,4.0,0.0,3.0,3,2,1,3,5,False,False,0,False,False,False,False,67824000000000000,44,92.0,Partner,2,4,True,Gen-X
Postgraduate,80336.0,0,0,12,209.0,19.0,456.0,160.0,142.0,66.0,1,2,9,13,1,False,False,0,False,False,False,False,39139200000000000,52,1052.0,Partner,0,2,False,Gen-X
Graduate,47743.0,0,1,56,198.0,2.0,43.0,0.0,12.0,20.0,3,4,1,6,6,False,True,0,False,False,False,False,53913600000000000,65,275.0,Partner,1,3,True,Boomers2
Undergraduate,62972.0,0,1,39,313.0,15.0,47.0,20.0,0.0,192.0,2,7,4,3,6,False,False,0,False,False,False,False,86659200000000000,67,587.0,Partner,1,3,True,Boomers2
Postgraduate,57333.0,0,1,55,941.0,14.0,397.0,76.0,58.0,176.0,11,8,5,9,6,False,False,0,False,False,False,True,69552000000000000,68,1662.0,Alone,1,2,True,Boomers1
Postgraduate,32313.0,1,0,60,86.0,4.0,56.0,2.0,4.0,7.0,3,4,0,4,9,False,False,0,False,False,False,False,34473600000000000,40,159.0,Partner,1,3,True,Millenials
Postgraduate,84953.0,0,0,73,167.0,48.0,602.0,63.0,72.0,72.0,1,3,10,4,2,False,True,1,True,False,False,True,55296000000000000,69,1024.0,Alone,0,1,False,Boomers1
Postgraduate,27071.0,1,0,90,8.0,3.0,19.0,0.0,2.0,3.0,2,2,0,3,6,False,False,0,False,False,False,False,19612800000000000,54,35.0,Alone,1,2,True,Gen-X
Postgraduate,68148.0,0,0,86,389.0,66.0,408.0,37.0,57.0,85.0,1,4,4,6,2,False,False,0,False,False,False,False,39916800000000000,65,1042.0,Partner,0,2,False,Boomers2
Postgraduate,65735.0,1,1,37,239.0,7.0,119.0,4.0,15.0,11.0,5,6,2,6,7,False,False,0,False,False,False,False,44236800000000000,57,395.0,Partner,2,4,True,Gen-X
Postgraduate,86836.0,0,0,7,179.0,21.0,273.0,0.0,21.0,63.0,1,6,10,6,5,True,False,1,True,False,False,True,62812800000000000,47,557.0,Partner,0,2,False,Gen-X
Graduate,30093.0,0,0,19,2.0,6.0,28.0,13.0,4.0,16.0,1,2,0,3,7,False,False,0,False,False,False,False,41990400000000000,32,69.0,Partner,0,2,False,Millenials
Postgraduate,57705.0,0,1,14,383.0,0.0,53.0,6.0,4.0,40.0,3,8,1,6,6,False,False,0,False,False,False,False,3024000000000000,56,486.0,Partner,1,3,True,Gen-X
Graduate,25008.0,1,0,72,2.0,8.0,8.0,6.0,1.0,9.0,2,1,0,3,8,False,False,0,False,False,False,False,26524800000000000,34,34.0,Alone,1,2,True,Millenials
Undergraduate,83257.0,0,0,56,536.0,27.0,590.0,38.0,107.0,67.0,1,5,10,12,6,True,False,1,False,False,True,True,69897600000000000,27,1365.0,Alone,0,1,False,Millenials
Graduate,22280.0,1,0,85,2.0,1.0,4.0,3.0,1.0,2.0,1,1,0,2,8,False,False,0,False,False,False,False,48902400000000000,47,13.0,Partner,1,3,True,Gen-X
Postgraduate,72159.0,0,0,62,322.0,53.0,899.0,34.0,40.0,53.0,1,4,6,10,2,False,False,0,False,False,False,False,66355200000000000,44,1401.0,Partner,0,2,False,Gen-X
Graduate,64260.0,0,0,1,539.0,169.0,816.0,20.0,0.0,30.0,1,4,5,4,3,False,False,0,False,False,False,True,34560000000000000,61,1574.0,Partner,0,2,False,Boomers2
Postgraduate,82733.0,0,0,28,712.0,50.0,420.0,65.0,38.0,38.0,1,8,4,7,4,False,False,0,False,False,False,True,36547200000000000,38,1323.0,Alone,0,1,False,Millenials
Postgraduate,74290.0,0,1,70,1121.0,0.0,72.0,0.0,12.0,12.0,4,10,8,10,6,False,True,0,True,False,False,False,31363200000000000,51,1217.0,Alone,1,2,True,Gen-X
Postgraduate,58217.0,2,1,84,68.0,1.0,13.0,3.0,5.0,13.0,1,2,0,4,6,False,False,0,False,False,False,False,64713600000000000,71,103.0,Alone,3,4,True,Boomers1
Postgraduate,21024.0,0,0,89,36.0,4.0,18.0,6.0,2.0,18.0,1,2,0,4,7,False,False,0,False,False,False,False,52531200000000000,46,84.0,Partner,0,2,False,Gen-X
Postgraduate,70116.0,0,0,73,707.0,44.0,603.0,95.0,58.0,29.0,1,2,8,12,1,False,False,0,False,False,False,False,58665600000000000,50,1536.0,Partner,0,2,False,Gen-X
Graduate,54006.0,1,0,42,174.0,77.0,203.0,6.0,24.0,97.0,2,8,1,7,7,False,False,0,False,False,False,False,69897600000000000,37,581.0,Partner,1,3,True,Millenials
Postgraduate,69063.0,0,1,16,666.0,35.0,124.0,69.0,8.0,26.0,1,5,3,5,3,False,False,0,False,False,False,False,75859200000000000,56,928.0,Partner,1,3,True,Gen-X
Undergraduate,11448.0,0,0,16,0.0,0.0,0.0,6.0,2.0,6.0,1,1,0,2,6,False,False,0,False,False,False,False,30758400000000000,47,14.0,Alone,0,1,False,Gen-X
Graduate,61825.0,0,1,56,162.0,50.0,100.0,55.0,30.0,27.0,1,4,2,8,4,False,False,0,False,False,False,False,44582400000000000,43,424.0,Alone,1,2,True,Gen-X
Graduate,70886.0,1,0,65,407.0,70.0,239.0,103.0,88.0,53.0,1,5,4,4,2,False,False,0,False,False,False,False,36115200000000000,51,960.0,Partner,1,3,True,Gen-X
Graduate,69109.0,0,0,10,823.0,25.0,459.0,124.0,29.0,95.0,1,6,6,7,4,False,False,1,False,False,False,True,70502400000000000,40,1555.0,Partner,0,2,False,Millenials
Graduate,60208.0,1,1,13,488.0,23.0,71.0,15.0,0.0,59.0,11,8,3,7,7,False,True,0,False,False,False,True,75945600000000000,49,656.0,Alone,2,3,True,Gen-X
Postgraduate,32889.0,1,1,78,28.0,0.0,13.0,4.0,2.0,8.0,3,2,1,3,5,False,False,0,False,False,False,False,47088000000000000,54,55.0,Partner,2,4,True,Gen-X
Graduate,34738.0,1,0,51,3.0,2.0,10.0,3.0,0.0,2.0,1,1,0,3,6,False,False,0,False,False,False,False,2678400000000000,38,20.0,Alone,1,2,True,Millenials
Postgraduate,30538.0,1,0,27,284.0,0.0,52.0,8.0,3.0,20.0,4,9,0,4,10,False,False,0,False,False,False,False,91670400000000000,51,367.0,Partner,1,3,True,Gen-X
Undergraduate,82326.0,0,0,30,938.0,142.0,754.0,159.0,81.0,183.0,1,5,10,6,2,False,True,1,True,False,False,True,5529600000000000,45,2257.0,Partner,0,2,False,Gen-X
Postgraduate,26642.0,1,0,71,13.0,2.0,15.0,2.0,2.0,8.0,2,2,0,3,6,False,False,0,False,False,False,False,29116800000000000,55,42.0,Alone,1,2,True,Gen-X
Graduate,69932.0,0,1,97,412.0,172.0,153.0,150.0,105.0,57.0,2,7,6,11,4,False,False,0,False,False,False,False,31536000000000000,58,1049.0,Alone,1,2,True,Boomers2
Graduate,44503.0,1,1,83,31.0,1.0,8.0,0.0,0.0,8.0,2,2,0,3,6,False,False,0,False,False,False,False,20217600000000000,50,48.0,Alone,2,3,True,Gen-X
Postgraduate,60200.0,0,1,3,502.0,19.0,132.0,0.0,6.0,26.0,6,6,2,11,6,False,False,0,False,False,False,False,58147200000000000,74,685.0,Alone,1,2,True,Boomers1
Graduate,49638.0,0,1,71,18.0,10.0,3.0,3.0,5.0,0.0,1,1,0,3,2,False,False,0,False,False,False,False,19958400000000000,70,39.0,Alone,1,2,True,Boomers1
Undergraduate,23830.0,0,0,3,1.0,8.0,6.0,4.0,8.0,16.0,1,1,0,3,7,False,False,0,False,False,False,False,13564800000000000,35,43.0,Alone,0,1,False,Millenials
Postgraduate,33051.0,0,0,15,100.0,71.0,243.0,108.0,94.0,219.0,3,9,1,8,9,False,False,0,False,False,False,True,72748800000000000,63,835.0,Alone,0,1,False,Boomers2
Graduate,72905.0,0,0,52,407.0,114.0,445.0,181.0,165.0,203.0,1,3,7,9,1,False,False,0,True,False,False,False,27561600000000000,64,1515.0,Partner,0,2,False,Boomers2
Postgraduate,69702.0,0,1,8,664.0,9.0,240.0,50.0,19.0,57.0,2,7,7,10,4,False,False,0,False,False,False,False,56592000000000000,71,1039.0,Partner,1,3,True,Boomers1
Graduate,70300.0,1,0,89,1045.0,61.0,338.0,60.0,46.0,46.0,3,5,5,13,8,False,False,0,False,False,False,False,43977600000000000,47,1596.0,Alone,1,2,True,Gen-X
Postgraduate,70643.0,0,0,66,1218.0,107.0,304.0,23.0,143.0,33.0,1,5,8,4,6,False,False,0,False,False,False,True,67564800000000000,38,1828.0,Partner,0,2,False,Millenials
Postgraduate,30396.0,1,0,22,15.0,0.0,6.0,0.0,1.0,12.0,2,1,1,2,7,True,False,0,False,False,False,True,19008000000000000,53,34.0,Partner,1,3,True,Gen-X
Postgraduate,50616.0,0,1,56,128.0,0.0,16.0,0.0,1.0,4.0,2,4,0,4,7,False,False,0,False,False,False,False,20044800000000000,54,149.0,Alone,1,2,True,Gen-X
Postgraduate,62772.0,0,1,74,581.0,49.0,157.0,43.0,8.0,108.0,1,5,6,11,2,False,True,0,False,False,False,False,48902400000000000,53,946.0,Alone,1,2,True,Gen-X
Postgraduate,30298.0,0,0,48,6.0,3.0,12.0,6.0,1.0,0.0,1,1,1,3,3,False,False,0,False,False,False,False,17366400000000000,37,28.0,Alone,0,1,False,Millenials
Graduate,52413.0,1,0,67,185.0,8.0,133.0,56.0,56.0,12.0,2,7,1,7,7,False,False,0,False,False,False,False,86400000000000000,38,450.0,Alone,1,2,True,Millenials
Postgraduate,44155.0,1,1,24,22.0,1.0,9.0,0.0,0.0,14.0,1,1,1,2,4,False,False,0,False,False,False,False,27734400000000000,65,46.0,Partner,2,4,True,Boomers2
Postgraduate,86979.0,0,0,67,584.0,100.0,835.0,65.0,83.0,35.0,1,5,5,5,2,True,False,0,False,False,False,True,44323200000000000,51,1702.0,Alone,0,1,False,Gen-X
Graduate,76532.0,1,1,38,355.0,30.0,177.0,90.0,138.0,30.0,4,9,5,7,5,False,False,0,False,False,False,False,39139200000000000,47,820.0,Partner,2,4,True,Gen-X
Graduate,42081.0,1,0,86,175.0,10.0,110.0,54.0,6.0,27.0,2,6,3,4,6,True,False,0,False,False,False,False,55987200000000000,40,382.0,Partner,1,3,True,Millenials
Postgraduate,67546.0,0,0,90,864.0,134.0,768.0,150.0,38.0,172.0,1,4,10,5,3,False,False,0,False,False,False,False,71452800000000000,34,2126.0,Partner,0,2,False,Millenials
Postgraduate,88420.0,0,0,87,957.0,153.0,612.0,99.0,95.0,153.0,1,4,7,8,1,True,False,1,True,False,False,False,26265600000000000,33,2069.0,Partner,0,2,False,Millenials
Graduate,31158.0,1,0,62,25.0,6.0,16.0,20.0,0.0,5.0,2,2,0,3,8,False,False,0,False,False,False,False,58579200000000000,37,72.0,Partner,1,3,True,Millenials
Graduate,61671.0,0,1,23,641.0,7.0,56.0,0.0,0.0,28.0,8,10,4,6,8,False,True,0,True,False,False,False,23760000000000000,54,732.0,Alone,1,2,True,Gen-X
Graduate,69719.0,0,0,99,273.0,86.0,208.0,177.0,14.0,43.0,1,2,3,5,1,False,False,0,False,False,False,False,16761600000000000,48,801.0,Alone,0,1,False,Gen-X
Graduate,49160.0,0,1,29,122.0,21.0,43.0,25.0,10.0,15.0,2,3,1,6,6,False,False,0,False,False,False,False,35596800000000000,73,236.0,Alone,1,2,True,Boomers1
Undergraduate,24882.0,1,0,52,1.0,4.0,10.0,29.0,0.0,36.0,1,1,1,2,6,True,False,0,False,False,False,False,70675200000000000,44,80.0,Partner,1,3,True,Gen-X
Postgraduate,90933.0,0,0,90,1020.0,31.0,430.0,62.0,63.0,79.0,1,4,6,4,1,False,False,1,False,False,False,False,21600000000000000,68,1685.0,Alone,0,1,False,Boomers1
Postgraduate,59292.0,0,1,71,378.0,14.0,68.0,19.0,14.0,14.0,2,3,5,8,3,False,False,0,False,False,False,False,46742400000000000,72,507.0,Partner,1,3,True,Boomers1
Postgraduate,45759.0,1,1,13,42.0,1.0,18.0,3.0,0.0,4.0,2,2,0,3,7,False,False,0,False,False,False,False,56246400000000000,58,68.0,Partner,2,4,True,Boomers2
Graduate,22148.0,0,0,16,15.0,5.0,14.0,0.0,4.0,11.0,1,1,0,3,7,False,False,0,False,False,False,False,20476800000000000,39,49.0,Alone,0,1,False,Millenials
Postgraduate,73395.0,0,0,94,272.0,7.0,80.0,20.0,7.0,11.0,1,4,4,6,2,False,False,0,False,False,False,False,22723200000000000,35,397.0,Partner,0,2,False,Millenials
Graduate,29819.0,1,0,77,9.0,1.0,24.0,2.0,1.0,2.0,3,3,0,3,6,False,False,0,False,False,False,False,35251200000000000,51,39.0,Alone,1,2,True,Gen-X
Graduate,45688.0,0,1,20,279.0,0.0,18.0,0.0,0.0,9.0,2,3,1,8,4,False,True,0,False,False,False,False,27216000000000000,54,306.0,Partner,1,3,True,Gen-X
Graduate,62820.0,0,0,51,398.0,61.0,265.0,138.0,61.0,53.0,1,3,4,6,1,False,False,0,False,False,False,False,34214400000000000,68,976.0,Partner,0,2,False,Boomers1
Graduate,33235.0,1,0,71,45.0,0.0,16.0,2.0,1.0,6.0,1,3,0,3,7,False,False,0,False,False,False,False,18835200000000000,36,70.0,Partner,1,3,True,Millenials
Graduate,35701.0,0,0,36,21.0,1.0,9.0,7.0,3.0,5.0,1,1,0,3,6,False,False,0,False,False,False,False,54172800000000000,63,46.0,Partner,0,2,False,Boomers2
Postgraduate,31535.0,1,0,95,15.0,4.0,13.0,0.0,0.0,19.0,1,1,1,2,7,True,False,0,False,False,False,False,37670400000000000,42,51.0,Partner,1,3,True,Gen-X
Undergraduate,92556.0,0,0,32,493.0,183.0,352.0,184.0,23.0,28.0,0,3,5,13,0,False,False,0,False,False,False,False,19872000000000000,62,1263.0,Partner,0,2,False,Boomers2
Graduate,67384.0,0,1,32,957.0,40.0,175.0,158.0,53.0,107.0,2,7,8,5,5,False,True,0,False,False,False,False,67910400000000000,52,1490.0,Alone,1,2,True,Gen-X
Postgraduate,80573.0,0,0,85,829.0,138.0,430.0,60.0,92.0,15.0,1,4,6,13,2,False,False,0,False,False,False,False,67651200000000000,51,1564.0,Partner,0,2,False,Gen-X
Graduate,77870.0,0,1,93,1017.0,50.0,500.0,65.0,50.0,133.0,3,5,5,5,8,False,True,0,True,False,False,True,72230400000000000,55,1815.0,Partner,1,3,True,Gen-X
Postgraduate,52278.0,0,1,24,953.0,0.0,71.0,0.0,0.0,174.0,6,10,5,10,8,False,False,0,False,False,False,False,58752000000000000,59,1198.0,Alone,1,2,True,Boomers2
Graduate,57107.0,0,1,44,159.0,0.0,120.0,0.0,0.0,137.0,7,4,4,8,8,False,True,0,False,True,False,True,72057600000000000,54,416.0,Alone,1,2,True,Gen-X
Graduate,18929.0,0,0,15,32.0,0.0,8.0,23.0,4.0,18.0,1,1,0,4,6,False,False,0,False,False,False,False,56851200000000000,32,85.0,Partner,0,2,False,Millenials
Postgraduate,36038.0,1,0,82,23.0,0.0,15.0,0.0,2.0,7.0,2,3,0,3,6,False,False,0,False,False,False,False,47865600000000000,41,47.0,Alone,1,2,True,Millenials
Graduate,20180.0,0,0,27,18.0,42.0,24.0,15.0,20.0,18.0,1,2,1,4,7,False,False,0,False,False,False,False,56505600000000000,46,137.0,Alone,0,1,False,Gen-X
Postgraduate,34230.0,1,1,72,15.0,0.0,4.0,0.0,0.0,2.0,1,1,0,2,7,False,False,0,False,False,False,False,61344000000000000,57,21.0,Partner,2,4,True,Gen-X
Undergraduate,31878.0,0,1,7,23.0,4.0,5.0,10.0,5.0,23.0,1,1,0,4,3,False,False,0,False,False,False,False,14428800000000000,45,70.0,Alone,1,2,True,Gen-X
Undergraduate,70932.0,0,1,57,200.0,193.0,100.0,46.0,185.0,185.0,2,6,2,12,3,False,False,0,False,False,False,False,27734400000000000,50,909.0,Partner,1,3,True,Gen-X
Graduate,91249.0,0,0,84,1324.0,27.0,119.0,71.0,108.0,27.0,0,7,9,6,4,False,True,1,True,True,False,True,67132800000000000,66,1676.0,Alone,0,1,False,Boomers2
Postgraduate,77598.0,0,0,53,1193.0,33.0,281.0,129.0,66.0,33.0,1,7,5,13,3,False,False,1,False,False,False,False,60048000000000000,79,1735.0,Alone,0,1,False,Post-War
Graduate,80982.0,1,1,48,505.0,137.0,401.0,104.0,22.0,22.0,3,11,5,11,5,False,False,0,False,False,True,False,42508800000000000,63,1191.0,Alone,2,3,True,Boomers2
Postgraduate,22701.0,1,0,2,2.0,4.0,9.0,0.0,4.0,5.0,1,1,0,3,5,False,False,0,False,False,False,False,49766400000000000,45,24.0,Partner,1,3,True,Gen-X
Postgraduate,55212.0,0,1,65,1103.0,0.0,45.0,0.0,0.0,34.0,3,4,2,11,8,False,True,0,False,True,False,False,64195200000000000,53,1182.0,Partner,1,3,True,Gen-X
Graduate,70617.0,0,0,45,353.0,61.0,753.0,40.0,46.0,27.0,1,3,3,7,2,False,False,0,False,False,False,False,45878400000000000,52,1280.0,Partner,0,2,False,Gen-X
Graduate,64849.0,0,0,42,652.0,48.0,350.0,94.0,84.0,108.0,1,9,3,6,5,False,False,0,False,False,False,True,65059200000000000,65,1336.0,Alone,0,1,False,Boomers2
Postgraduate,62694.0,1,1,29,379.0,6.0,157.0,25.0,91.0,91.0,5,9,3,7,7,False,False,0,False,False,False,False,46396800000000000,57,749.0,Partner,2,4,True,Gen-X
Postgraduate,61917.0,1,1,83,46.0,4.0,36.0,2.0,2.0,1.0,1,2,0,4,5,False,False,0,False,False,False,False,32918400000000000,48,91.0,Partner,2,4,True,Gen-X
Postgraduate,67472.0,0,1,93,162.0,31.0,127.0,8.0,17.0,69.0,2,4,2,7,3,False,False,0,False,False,False,False,37497600000000000,75,414.0,Partner,1,3,True,Boomers1
Postgraduate,21059.0,1,0,40,8.0,3.0,19.0,3.0,3.0,8.0,3,3,0,3,6,False,False,0,False,False,False,False,13651200000000000,40,44.0,Partner,1,3,True,Millenials
Postgraduate,29543.0,2,0,47,17.0,3.0,18.0,3.0,4.0,18.0,2,3,1,2,7,False,False,0,False,False,False,False,29030400000000000,54,63.0,Partner,2,4,True,Gen-X
Graduate,75903.0,0,1,50,340.0,108.0,185.0,130.0,38.0,100.0,2,6,6,9,3,False,False,0,False,False,False,False,42249600000000000,71,901.0,Partner,1,3,True,Boomers1
